time,I,Q
0.010712 ,4.82E-03,8.24E-04
0.010716 ,-4.58E-03,-7.02E-04
0.010720 ,5.22E-03,6.10E-05
0.010724 ,-4.70E-03,3.97E-04
0.010728 ,4.36E-03,-3.66E-04
0.010732 ,-5.65E-03,1.19E-03
0.010736 ,3.85E-03,-1.74E-03
0.010740 ,-4.85E-03,2.08E-03
0.010744 ,4.27E-03,-2.20E-03
0.010748 ,-3.91E-03,2.96E-03
0.010752 ,3.66E-03,-2.99E-03
0.010756 ,-3.72E-03,3.48E-03
0.010760 ,3.11E-03,-3.91E-03
0.010764 ,-3.63E-03,3.85E-03
0.010768 ,2.53E-03,-4.33E-03
0.010772 ,-2.20E-03,3.97E-03
0.010776 ,2.11E-03,-4.85E-03
0.010780 ,-1.80E-03,4.76E-03
0.010784 ,1.16E-03,-4.91E-03
0.010788 ,-9.16E-04,4.76E-03
0.010792 ,3.66E-04,-4.70E-03
0.010796 ,-1.22E-04,5.16E-03
0.010800 ,-4.88E-04,-5.16E-03
0.010804 ,8.24E-04,4.67E-03
0.010808 ,-8.85E-04,-5.16E-03
0.010812 ,9.46E-04,4.24E-03
0.010816 ,-8.45E-03,-7.20E-03
0.010820 ,-1.57E-02,1.71E-02
0.010824 ,3.94E-03,1.21E-02
0.010828 ,2.35E-03,1.22E-04
0.010832 ,-1.53E-04,-4.88E-04
0.010836 ,-3.36E-04,-1.22E-04
0.010840 ,-2.14E-04,-1.22E-04
0.010844 ,-9.16E-05,-9.16E-05
0.010848 ,3.05E-05,9.16E-05
0.010852 ,9.16E-05,-6.10E-05
0.010856 ,3.05E-05,-3.05E-05
0.010860 ,-6.10E-05,9.16E-05
0.010864 ,3.05E-05,3.05E-05
0.010868 ,6.10E-05,-9.16E-05
0.010872 ,-9.16E-05,-1.83E-04
0.010876 ,-1.53E-04,3.05E-05
0.010880 ,-3.05E-05,1.53E-04
0.010884 ,-9.16E-05,9.16E-05
0.010888 ,-6.10E-05,6.10E-05
0.010892 ,-1.22E-04,1.53E-04
0.010896 ,-3.05E-05,6.10E-05
0.010900 ,6.10E-05,6.10E-05
0.010904 ,1.22E-04,1.53E-04
0.010908 ,1.83E-04,6.10E-05
0.010912 ,1.22E-04,3.05E-05
0.010916 ,2.14E-04,-6.10E-05
0.010920 ,2.14E-04,6.10E-05
0.010924 ,0.00E+00,3.05E-05
0.010928 ,-1.22E-04,0.00E+00
0.010932 ,-1.53E-04,9.16E-05
0.010936 ,-2.14E-04,3.05E-05
0.010940 ,-1.22E-04,1.53E-04
0.010944 ,0.00E+00,0.00E+00
0.010948 ,-1.53E-04,6.10E-05
0.010952 ,-1.22E-04,9.16E-05
0.010956 ,0.00E+00,1.22E-04
0.010960 ,9.16E-05,-3.05E-05
0.010964 ,1.83E-04,-6.10E-05
0.010968 ,1.83E-04,0.00E+00
0.010972 ,0.00E+00,-3.05E-05
0.010976 ,0.00E+00,3.05E-05
0.010980 ,-3.05E-05,0.00E+00
0.010984 ,-3.05E-05,-1.53E-04
0.010988 ,-6.10E-05,-2.14E-04
0.010992 ,-1.22E-04,3.05E-05
0.010996 ,-6.10E-05,3.05E-05
0.011000 ,1.22E-04,-3.05E-05
0.011004 ,1.83E-04,-1.83E-04
0.011008 ,-2.14E-04,-1.53E-04
0.011012 ,-3.05E-04,-2.14E-04
0.011016 ,6.10E-05,0.00E+00
0.011020 ,1.22E-04,-6.10E-05
0.011024 ,3.05E-05,-1.83E-04
0.011028 ,3.05E-05,-9.16E-05
0.011032 ,-6.10E-05,-9.16E-05
0.011036 ,0.00E+00,-9.16E-05
0.011040 ,1.53E-04,-6.10E-05
0.011044 ,1.22E-04,0.00E+00
0.011048 ,6.10E-05,6.10E-05
0.011052 ,0.00E+00,1.53E-04
0.011056 ,-9.16E-05,-3.05E-05
0.011060 ,-1.83E-04,1.53E-04
0.011064 ,0.00E+00,-9.16E-05
0.011068 ,-1.22E-04,4.27E-04
0.011072 ,3.05E-05,7.69E-03
0.011076 ,1.71E-02,1.46E-02
0.011080 ,1.39E-02,-1.04E-02
0.011084 ,-3.39E-03,1.68E-03
0.011088 ,2.56E-03,-3.69E-03
0.011092 ,-2.72E-03,4.67E-03
0.011096 ,1.62E-03,-4.55E-03
0.011100 ,-2.01E-03,4.49E-03
0.011104 ,1.53E-03,-4.55E-03
0.011108 ,-1.10E-03,5.49E-03
0.011112 ,9.16E-05,-4.70E-03
0.011116 ,-1.83E-04,4.55E-03
0.011120 ,-2.14E-04,-4.94E-03
0.011124 ,9.46E-04,5.19E-03
0.011128 ,-9.16E-04,-4.73E-03
0.011132 ,1.31E-03,4.09E-03
0.011136 ,-8.82E-03,-6.32E-03
0.011140 ,-1.51E-02,1.82E-02
0.011144 ,4.39E-03,1.23E-02
0.011148 ,2.44E-03,2.14E-04
0.011152 ,-1.22E-04,-2.75E-04
0.011156 ,-9.16E-05,6.10E-05
0.011160 ,6.10E-05,-3.05E-05
0.011164 ,-1.22E-04,-1.22E-04
0.011168 ,-2.14E-04,-3.05E-05
0.011172 ,6.10E-05,1.83E-04
0.011176 ,6.10E-05,2.14E-04
0.011180 ,-6.10E-05,1.22E-04
0.011184 ,9.16E-05,1.83E-04
0.011188 ,0.00E+00,1.83E-04
0.011192 ,-1.83E-04,-6.10E-05
0.011196 ,3.36E-04,-3.36E-04
0.011200 ,4.94E-03,-6.26E-03
0.011204 ,-4.15E-03,-2.27E-02
0.011208 ,-1.68E-02,-5.19E-04
0.011212 ,3.54E-03,1.40E-03
0.011216 ,-4.88E-03,2.08E-03
0.011220 ,4.58E-03,-1.50E-03
0.011224 ,-4.00E-03,2.59E-03
0.011228 ,4.21E-03,-3.08E-03
0.011232 ,-3.91E-03,2.84E-03
0.011236 ,3.91E-03,-3.36E-03
0.011240 ,-2.72E-03,4.03E-03
0.011244 ,3.42E-03,-3.51E-03
0.011248 ,-2.56E-03,4.33E-03
0.011252 ,2.56E-03,-4.49E-03
0.011256 ,-2.11E-03,4.43E-03
0.011260 ,1.13E-03,-4.61E-03
0.011264 ,-1.98E-03,4.24E-03
0.011268 ,3.66E-04,-5.19E-03
0.011272 ,-6.10E-04,5.16E-03
0.011276 ,-3.36E-04,-4.61E-03
0.011280 ,3.05E-05,4.61E-03
0.011284 ,-1.01E-03,-5.07E-03
0.011288 ,1.01E-03,4.85E-03
0.011292 ,-1.62E-03,-5.25E-03
0.011296 ,2.50E-03,4.55E-03
0.011300 ,-2.41E-03,-4.33E-03
0.011304 ,2.01E-03,4.24E-03
0.011308 ,-2.99E-03,-4.18E-03
0.011312 ,2.93E-03,3.85E-03
0.011316 ,-3.57E-03,-3.88E-03
0.011320 ,3.97E-03,3.23E-03
0.011324 ,-3.30E-03,-3.39E-03
0.011328 ,1.10E-02,3.05E-04
0.011332 ,2.72E-03,-2.33E-02
0.011336 ,-1.07E-02,-7.57E-03
0.011340 ,-2.32E-03,1.43E-03
0.011344 ,2.75E-04,3.66E-04
0.011348 ,6.10E-05,6.10E-05
0.011352 ,3.05E-05,1.53E-04
0.011356 ,9.16E-05,2.14E-04
0.011360 ,9.16E-05,3.05E-05
0.011364 ,3.05E-05,-1.22E-04
0.011368 ,9.16E-05,-3.05E-05
0.011372 ,6.10E-05,0.00E+00
0.011376 ,-3.05E-05,0.00E+00
0.011380 ,-6.10E-05,2.75E-04
0.011384 ,-6.10E-05,1.22E-04
0.011388 ,-2.75E-04,4.58E-04
0.011392 ,-6.10E-05,7.72E-03
0.011396 ,1.72E-02,1.50E-02
0.011400 ,1.36E-02,-9.98E-03
0.011404 ,-3.69E-03,1.56E-03
0.011408 ,2.66E-03,-4.15E-03
0.011412 ,-2.35E-03,4.52E-03
0.011416 ,2.14E-03,-4.27E-03
0.011420 ,-1.98E-03,4.33E-03
0.011424 ,1.34E-03,-5.43E-03
0.011428 ,-5.49E-04,4.39E-03
0.011432 ,5.19E-04,-5.19E-03
0.011436 ,-4.27E-04,5.49E-03
0.011440 ,-7.32E-04,-3.85E-03
0.011444 ,7.02E-04,5.13E-03
0.011448 ,-1.46E-03,-4.94E-03
0.011452 ,9.46E-04,4.43E-03
0.011456 ,-2.20E-03,-4.76E-03
0.011460 ,2.69E-03,3.97E-03
0.011464 ,-2.38E-03,-4.49E-03
0.011468 ,3.36E-03,3.60E-03
0.011472 ,-3.02E-03,-3.57E-03
0.011476 ,3.60E-03,3.33E-03
0.011480 ,-4.06E-03,-3.30E-03
0.011484 ,3.48E-03,2.99E-03
0.011488 ,-5.19E-03,-2.44E-03
0.011492 ,4.39E-03,2.38E-03
0.011496 ,-4.39E-03,-1.77E-03
0.011500 ,4.82E-03,1.43E-03
0.011504 ,-5.16E-03,-1.31E-03
0.011508 ,4.82E-03,3.36E-04
0.011512 ,-5.16E-03,-3.05E-05
0.011516 ,5.01E-03,-2.14E-04
0.011520 ,-4.61E-03,7.32E-04
0.011524 ,4.85E-03,-4.58E-04
0.011528 ,-4.52E-03,1.62E-03
0.011532 ,5.16E-03,-1.53E-03
0.011536 ,-4.73E-03,2.20E-03
0.011540 ,3.63E-03,-2.59E-03
0.011544 ,-4.70E-03,2.66E-03
0.011548 ,3.42E-03,-3.02E-03
0.011552 ,-3.75E-03,3.51E-03
0.011556 ,3.17E-03,-3.97E-03
0.011560 ,-3.27E-03,3.75E-03
0.011564 ,2.87E-03,-4.24E-03
0.011568 ,-2.41E-03,4.12E-03
0.011572 ,2.35E-03,-4.18E-03
0.011576 ,-1.74E-03,5.25E-03
0.011580 ,1.28E-03,-4.24E-03
0.011584 ,3.45E-03,9.83E-03
0.011588 ,2.26E-02,-6.56E-03
0.011592 ,3.39E-03,-1.26E-02
0.011596 ,-1.95E-03,-1.80E-03
0.011600 ,-2.14E-04,1.22E-04
0.011604 ,0.00E+00,-1.83E-04
0.011608 ,1.22E-04,-2.75E-04
0.011612 ,-6.10E-05,-2.14E-04
0.011616 ,-6.10E-05,-6.10E-05
0.011620 ,6.10E-05,-1.22E-04
0.011624 ,9.16E-05,-9.16E-05
0.011628 ,6.10E-05,-9.16E-05
0.011632 ,-1.53E-04,-3.05E-05
0.011636 ,0.00E+00,0.00E+00
0.011640 ,-9.16E-05,-6.10E-05
0.011644 ,-3.05E-05,-3.05E-05
0.011648 ,-9.16E-05,-3.05E-05
0.011652 ,9.16E-05,-9.16E-05
0.011656 ,3.05E-05,-3.05E-05
0.011660 ,6.10E-05,-6.10E-05
0.011664 ,-9.16E-05,-1.22E-04
0.011668 ,-9.16E-05,-1.53E-04
0.011672 ,3.05E-05,3.05E-05
0.011676 ,3.05E-05,6.10E-05
0.011680 ,-3.05E-05,1.53E-04
0.011684 ,-6.10E-05,3.05E-05
0.011688 ,1.22E-04,-1.53E-04
0.011692 ,-6.10E-05,-1.22E-04
0.011696 ,-9.16E-05,-1.53E-04
0.011700 ,0.00E+00,-9.16E-05
0.011704 ,-6.10E-05,-3.05E-05
0.011708 ,9.16E-05,1.83E-04
0.011712 ,-3.05E-05,-3.05E-05
0.011716 ,-6.10E-05,-3.05E-05
0.011720 ,1.83E-04,3.05E-05
0.011724 ,2.14E-04,9.16E-05
0.011728 ,-3.05E-05,-9.16E-05
0.011732 ,-9.16E-05,-3.05E-05
0.011736 ,-2.14E-04,9.16E-05
0.011740 ,-9.16E-05,3.05E-05
0.011744 ,-6.10E-05,0.00E+00
0.011748 ,-9.16E-05,-2.44E-04
0.011752 ,9.16E-05,-3.36E-04
0.011756 ,9.16E-05,-6.10E-05
0.011760 ,0.00E+00,0.00E+00
0.011764 ,-3.05E-05,6.10E-05
0.011768 ,-2.44E-04,-6.10E-05
0.011772 ,1.22E-04,3.66E-04
0.011776 ,7.39E-03,2.01E-03
0.011780 ,1.86E-02,-1.35E-02
0.011784 ,-6.59E-03,-1.62E-02
0.011788 ,9.16E-05,3.81E-03
0.011792 ,-3.27E-03,-3.60E-03
0.011796 ,3.51E-03,3.51E-03
0.011800 ,-3.60E-03,-3.85E-03
0.011804 ,4.46E-03,2.56E-03
0.011808 ,-3.88E-03,-2.72E-03
0.011812 ,4.73E-03,2.08E-03
0.011816 ,-4.73E-03,-1.83E-03
0.011820 ,4.46E-03,1.46E-03
0.011824 ,-4.82E-03,-9.77E-04
0.011828 ,4.94E-03,5.19E-04
0.011832 ,-5.04E-03,-2.75E-04
0.011836 ,4.36E-03,2.44E-04
0.011840 ,-8.67E-03,7.02E-03
0.011844 ,1.32E-02,1.91E-02
0.011848 ,1.25E-02,-1.40E-03
0.011852 ,7.63E-04,-2.44E-03
0.011856 ,-3.97E-04,-9.16E-05
0.011860 ,-3.05E-05,1.22E-04
0.011864 ,-9.16E-05,3.05E-05
0.011868 ,3.05E-05,3.05E-05
0.011872 ,9.16E-05,9.16E-05
0.011876 ,1.22E-04,2.75E-04
0.011880 ,6.10E-05,-9.16E-05
0.011884 ,6.10E-05,-2.75E-04
0.011888 ,1.22E-04,-2.44E-04
0.011892 ,-3.05E-05,-1.22E-04
0.011896 ,-9.16E-05,-6.10E-05
0.011900 ,-3.05E-05,-4.88E-04
0.011904 ,-4.79E-03,-6.13E-03
0.011908 ,-2.29E-02,-5.80E-04
0.011912 ,-4.24E-03,1.58E-02
0.011916 ,1.77E-03,-3.91E-03
0.011920 ,7.02E-04,4.46E-03
0.011924 ,-9.16E-04,-4.94E-03
0.011928 ,1.10E-03,4.76E-03
0.011932 ,-1.50E-03,-4.85E-03
0.011936 ,2.11E-03,4.61E-03
0.011940 ,-2.72E-03,-4.21E-03
0.011944 ,2.50E-03,4.03E-03
0.011948 ,-2.78E-03,-4.06E-03
0.011952 ,3.60E-03,3.57E-03
0.011956 ,-3.51E-03,-2.93E-03
0.011960 ,4.30E-03,3.27E-03
0.011964 ,-4.18E-03,-2.14E-03
0.011968 ,4.30E-03,2.35E-03
0.011972 ,-4.67E-03,-1.65E-03
0.011976 ,4.82E-03,1.16E-03
0.011980 ,-4.76E-03,-1.31E-03
0.011984 ,5.37E-03,7.63E-04
0.011988 ,-4.73E-03,6.10E-04
0.011992 ,5.07E-03,2.44E-04
0.011996 ,-5.19E-03,4.27E-04
0.012000 ,5.16E-03,-1.04E-03
0.012004 ,-4.82E-03,1.25E-03
0.012008 ,4.67E-03,-1.31E-03
0.012012 ,-4.85E-03,1.83E-03
0.012016 ,4.30E-03,-2.44E-03
0.012020 ,-4.52E-03,2.87E-03
0.012024 ,4.15E-03,-2.72E-03
0.012028 ,-3.05E-03,2.35E-03
0.012032 ,2.93E-03,-1.12E-02
0.012036 ,-2.25E-02,-7.78E-03
0.012040 ,-9.67E-03,8.36E-03
0.012044 ,8.85E-04,2.32E-03
0.012048 ,4.58E-04,-2.14E-04
0.012052 ,0.00E+00,3.05E-05
0.012056 ,-2.44E-04,1.83E-04
0.012060 ,-1.53E-04,1.53E-04
0.012064 ,-9.16E-05,0.00E+00
0.012068 ,-3.05E-05,6.10E-05
0.012072 ,0.00E+00,2.14E-04
0.012076 ,6.10E-05,2.44E-04
0.012080 ,6.10E-05,1.22E-04
0.012084 ,0.00E+00,6.10E-05
0.012088 ,-6.10E-05,-6.10E-05
0.012092 ,4.27E-04,2.14E-04
0.012096 ,7.54E-03,1.98E-03
0.012100 ,1.86E-02,-1.32E-02
0.012104 ,-6.62E-03,-1.56E-02
0.012108 ,1.83E-04,3.72E-03
0.012112 ,-4.06E-03,-3.69E-03
0.012116 ,3.30E-03,3.39E-03
0.012120 ,-4.06E-03,-3.23E-03
0.012124 ,3.88E-03,2.62E-03
0.012128 ,-4.18E-03,-2.72E-03
0.012132 ,4.52E-03,1.53E-03
0.012136 ,-4.82E-03,-1.98E-03
0.012140 ,4.52E-03,1.56E-03
0.012144 ,-4.76E-03,-4.27E-04
0.012148 ,4.70E-03,6.10E-04
0.012152 ,-5.37E-03,-7.02E-04
0.012156 ,4.46E-03,-7.32E-04
0.012160 ,-8.30E-03,7.11E-03
0.012164 ,1.40E-02,1.92E-02
0.012168 ,1.28E-02,-1.56E-03
0.012172 ,7.93E-04,-2.62E-03
0.012176 ,-3.36E-04,-1.22E-04
0.012180 ,6.10E-05,2.44E-04
0.012184 ,3.05E-05,3.05E-05
0.012188 ,-3.05E-05,3.05E-05
0.012192 ,-3.05E-05,1.22E-04
0.012196 ,-6.10E-05,-3.05E-05
0.012200 ,9.16E-05,-9.16E-05
0.012204 ,-3.05E-05,9.16E-05
0.012208 ,-1.83E-04,1.83E-04
0.012212 ,-1.83E-04,1.53E-04
0.012216 ,-3.05E-05,-6.10E-05
0.012220 ,-1.22E-04,-7.32E-04
0.012224 ,-5.19E-03,-5.89E-03
0.012228 ,-2.26E-02,1.07E-03
0.012232 ,-2.99E-03,1.77E-02
0.012236 ,1.74E-03,-2.90E-03
0.012240 ,7.32E-04,4.79E-03
0.012244 ,-1.13E-03,-5.19E-03
0.012248 ,1.25E-03,4.73E-03
0.012252 ,-2.01E-03,-4.67E-03
0.012256 ,1.56E-03,4.06E-03
0.012260 ,-3.02E-03,-4.43E-03
0.012264 ,2.62E-03,4.09E-03
0.012268 ,-3.54E-03,-3.39E-03
0.012272 ,3.42E-03,3.48E-03
0.012276 ,-3.78E-03,-3.08E-03
0.012280 ,4.18E-03,3.02E-03
0.012284 ,-4.24E-03,-2.35E-03
0.012288 ,4.43E-03,1.59E-03
0.012292 ,-5.10E-03,-2.41E-03
0.012296 ,4.06E-03,7.32E-04
0.012300 ,-5.49E-03,-1.25E-03
0.012304 ,4.88E-03,6.71E-04
0.012308 ,-5.16E-03,3.36E-04
0.012312 ,4.88E-03,6.10E-05
0.012316 ,-4.97E-03,2.75E-04
0.012320 ,5.16E-03,-1.43E-03
0.012324 ,-4.52E-03,7.63E-04
0.012328 ,5.13E-03,-2.26E-03
0.012332 ,-4.24E-03,1.77E-03
0.012336 ,4.39E-03,-2.08E-03
0.012340 ,-4.24E-03,2.59E-03
0.012344 ,4.18E-03,-3.69E-03
0.012348 ,-2.72E-03,2.66E-03
0.012352 ,2.96E-03,-1.10E-02
0.012356 ,-2.25E-02,-6.99E-03
0.012360 ,-9.40E-03,8.94E-03
0.012364 ,8.24E-04,2.38E-03
0.012368 ,3.97E-04,-1.53E-04
0.012372 ,1.22E-04,-6.10E-05
0.012376 ,3.97E-04,-3.05E-05
0.012380 ,2.44E-04,3.05E-05
0.012384 ,-6.10E-05,3.05E-05
0.012388 ,-6.10E-05,3.05E-05
0.012392 ,1.22E-04,-3.05E-05
0.012396 ,9.16E-05,-9.16E-05
0.012400 ,-9.16E-05,0.00E+00
0.012404 ,-9.16E-05,-2.14E-04
0.012408 ,-3.05E-05,-9.16E-05
0.012412 ,1.22E-04,1.22E-04
0.012416 ,1.53E-04,6.10E-05
0.012420 ,-3.05E-05,0.00E+00
0.012424 ,9.16E-05,6.10E-05
0.012428 ,-3.05E-05,-3.05E-05
0.012432 ,-1.83E-04,-9.16E-05
0.012436 ,-2.14E-04,-9.16E-05
0.012440 ,-6.10E-05,-9.16E-05
0.012444 ,0.00E+00,-6.10E-05
0.012448 ,6.10E-05,-9.16E-05
0.012452 ,9.16E-05,9.16E-05
0.012456 ,-9.16E-05,1.22E-04
0.012460 ,-1.53E-04,3.05E-05
0.012464 ,-2.14E-04,6.10E-05
0.012468 ,-9.16E-05,0.00E+00
0.012472 ,-1.53E-04,3.05E-05
0.012476 ,4.88E-04,-4.27E-04
0.012480 ,3.51E-03,-6.99E-03
0.012484 ,-9.46E-03,-2.12E-02
0.012488 ,-1.72E-02,2.87E-03
0.012492 ,3.30E-03,2.44E-04
0.012496 ,-4.67E-03,2.38E-03
0.012500 ,4.03E-03,-3.08E-03
0.012504 ,-3.39E-03,2.81E-03
0.012508 ,3.78E-03,-3.57E-03
0.012512 ,-3.48E-03,3.72E-03
0.012516 ,2.44E-03,-4.09E-03
0.012520 ,-2.56E-03,4.30E-03
0.012524 ,2.08E-03,-4.03E-03
0.012528 ,-1.83E-03,4.70E-03
0.012532 ,1.01E-03,-5.22E-03
0.012536 ,-1.62E-03,4.52E-03
0.012540 ,5.49E-04,-4.67E-03
0.012544 ,4.79E-03,9.74E-03
0.012548 ,2.19E-02,-9.46E-03
0.012552 ,1.80E-03,-1.28E-02
0.012556 ,-2.04E-03,-1.28E-03
0.012560 ,-1.22E-04,2.14E-04
0.012564 ,9.16E-05,3.05E-05
0.012568 ,-3.05E-05,0.00E+00
0.012572 ,0.00E+00,6.10E-05
0.012576 ,3.05E-05,3.05E-05
0.012580 ,-3.05E-05,-6.10E-05
0.012584 ,-9.16E-05,-9.16E-05
0.012588 ,9.16E-05,-1.83E-04
0.012592 ,0.00E+00,-1.22E-04
0.012596 ,0.00E+00,0.00E+00
0.012600 ,-6.10E-05,2.44E-04
0.012604 ,-1.22E-04,1.53E-04
0.012608 ,-1.22E-04,1.53E-04
0.012612 ,-1.83E-04,2.14E-04
0.012616 ,-3.05E-05,6.10E-05
0.012620 ,-3.05E-05,6.10E-05
0.012624 ,-9.16E-05,3.05E-05
0.012628 ,-9.16E-05,-1.22E-04
0.012632 ,-3.05E-05,-1.22E-04
0.012636 ,-3.05E-05,-2.14E-04
0.012640 ,3.05E-05,-2.75E-04
0.012644 ,3.05E-05,-6.10E-05
0.012648 ,-9.16E-05,0.00E+00
0.012652 ,-3.05E-05,-6.10E-05
0.012656 ,0.00E+00,-1.22E-04
0.012660 ,3.05E-05,-1.53E-04
0.012664 ,6.10E-05,1.22E-04
0.012668 ,0.00E+00,3.05E-05
0.012672 ,1.53E-04,-9.16E-05
0.012676 ,1.53E-04,-1.22E-04
0.012680 ,3.05E-05,0.00E+00
0.012684 ,3.05E-05,3.05E-05
0.012688 ,-6.10E-05,-6.10E-05
0.012692 ,0.00E+00,-1.22E-04
0.012696 ,3.05E-05,-9.16E-05
0.012700 ,3.05E-05,-3.05E-05
0.012704 ,9.16E-05,6.10E-05
0.012708 ,0.00E+00,0.00E+00
0.012712 ,-1.22E-04,-9.16E-05
0.012716 ,6.10E-05,-9.16E-05
0.012720 ,6.10E-05,-1.22E-04
0.012724 ,6.10E-05,-2.14E-04
0.012728 ,-1.22E-04,-1.22E-04
0.012732 ,3.36E-04,1.83E-04
0.012736 ,7.78E-03,1.16E-03
0.012740 ,1.76E-02,-1.51E-02
0.012744 ,-7.48E-03,-1.55E-02
0.012748 ,1.07E-03,3.75E-03
0.012752 ,-3.69E-03,-3.08E-03
0.012756 ,3.78E-03,3.23E-03
0.012760 ,-4.27E-03,-2.62E-03
0.012764 ,4.67E-03,2.29E-03
0.012768 ,-4.09E-03,-2.59E-03
0.012772 ,5.22E-03,1.16E-03
0.012776 ,-4.36E-03,-1.53E-03
0.012780 ,5.07E-03,1.01E-03
0.012784 ,-4.58E-03,-3.36E-04
0.012788 ,4.91E-03,-6.10E-05
0.012792 ,-5.49E-03,1.83E-04
0.012796 ,4.61E-03,-9.16E-04
0.012800 ,-4.94E-03,1.40E-03
0.012804 ,4.85E-03,-1.01E-03
0.012808 ,-4.67E-03,2.75E-03
0.012812 ,4.00E-03,-2.38E-03
0.012816 ,-4.18E-03,2.59E-03
0.012820 ,4.30E-03,-2.56E-03
0.012824 ,-3.66E-03,3.94E-03
0.012828 ,3.14E-03,-3.51E-03
0.012832 ,-3.36E-03,3.81E-03
0.012836 ,2.96E-03,-4.21E-03
0.012840 ,-2.32E-03,4.36E-03
0.012844 ,2.26E-03,-4.39E-03
0.012848 ,-1.83E-03,4.67E-03
0.012852 ,1.34E-03,-4.67E-03
0.012856 ,-1.19E-03,5.19E-03
0.012860 ,1.28E-03,-4.12E-03
0.012864 ,5.65E-03,9.98E-03
0.012868 ,2.20E-02,-9.34E-03
0.012872 ,1.50E-03,-1.28E-02
0.012876 ,-2.20E-03,-1.40E-03
0.012880 ,-2.44E-04,1.83E-04
0.012884 ,-1.22E-04,-1.53E-04
0.012888 ,0.00E+00,-1.22E-04
0.012892 ,6.10E-05,6.10E-05
0.012896 ,6.10E-05,1.83E-04
0.012900 ,0.00E+00,6.10E-05
0.012904 ,1.22E-04,0.00E+00
0.012908 ,6.10E-05,-3.05E-05
0.012912 ,-3.05E-05,3.05E-05
0.012916 ,-3.05E-05,-3.05E-05
0.012920 ,-1.22E-04,0.00E+00
0.012924 ,-2.14E-04,-3.05E-05
0.012928 ,0.00E+00,-3.05E-05
0.012932 ,-3.05E-05,3.05E-05
0.012936 ,-3.05E-05,1.53E-04
0.012940 ,-1.22E-04,-6.10E-05
0.012944 ,-1.22E-04,-1.53E-04
0.012948 ,3.05E-05,6.10E-05
0.012952 ,6.10E-05,3.05E-05
0.012956 ,9.16E-05,-1.22E-04
0.012960 ,0.00E+00,0.00E+00
0.012964 ,1.53E-04,1.22E-04
0.012968 ,-3.05E-05,3.05E-05
0.012972 ,-3.05E-05,-3.05E-05
0.012976 ,1.22E-04,3.05E-05
0.012980 ,1.53E-04,-3.05E-05
0.012984 ,9.16E-05,-9.16E-05
0.012988 ,-1.83E-04,5.49E-04
0.012992 ,1.10E-03,7.72E-03
0.012996 ,1.92E-02,1.16E-02
0.013000 ,1.17E-02,-1.22E-02
0.013004 ,-3.42E-03,2.66E-03
0.013008 ,1.59E-03,-3.75E-03
0.013012 ,-2.26E-03,4.76E-03
0.013016 ,6.71E-04,-4.76E-03
0.013020 ,-1.28E-03,5.31E-03
0.013024 ,6.10E-04,-4.76E-03
0.013028 ,2.44E-04,4.79E-03
0.013032 ,3.05E-05,-5.04E-03
0.013036 ,1.25E-03,4.88E-03
0.013040 ,-1.28E-03,-4.36E-03
0.013044 ,1.77E-03,4.94E-03
0.013048 ,-2.41E-03,-4.06E-03
0.013052 ,1.71E-03,4.18E-03
0.013056 ,-1.01E-02,-4.58E-03
0.013060 ,-1.14E-02,2.06E-02
0.013064 ,6.65E-03,1.11E-02
0.013068 ,2.47E-03,-2.44E-04
0.013072 ,-2.14E-04,-3.66E-04
0.013076 ,0.00E+00,0.00E+00
0.013080 ,9.16E-05,0.00E+00
0.013084 ,-3.05E-05,3.05E-05
0.013088 ,6.10E-05,0.00E+00
0.013092 ,-1.22E-04,-6.10E-05
0.013096 ,-1.83E-04,-1.22E-04
0.013100 ,6.10E-05,-3.05E-04
0.013104 ,1.83E-04,-9.16E-05
0.013108 ,6.10E-05,-6.10E-05
0.013112 ,0.00E+00,3.05E-05
0.013116 ,3.97E-04,-3.66E-04
0.013120 ,3.20E-03,-7.08E-03
0.013124 ,-9.98E-03,-2.04E-02
0.013128 ,-1.67E-02,4.03E-03
0.013132 ,3.91E-03,6.10E-04
0.013136 ,-3.85E-03,2.72E-03
0.013140 ,3.91E-03,-2.93E-03
0.013144 ,-3.91E-03,2.99E-03
0.013148 ,3.20E-03,-3.88E-03
0.013152 ,-2.93E-03,3.81E-03
0.013156 ,2.93E-03,-4.09E-03
0.013160 ,-2.59E-03,4.24E-03
0.013164 ,1.68E-03,-4.61E-03
0.013168 ,-2.11E-03,4.73E-03
0.013172 ,1.16E-03,-4.73E-03
0.013176 ,-7.02E-04,4.88E-03
0.013180 ,5.80E-04,-4.33E-03
0.013184 ,5.52E-03,9.89E-03
0.013188 ,2.17E-02,-9.89E-03
0.013192 ,1.25E-03,-1.27E-02
0.013196 ,-2.44E-03,-1.19E-03
0.013200 ,-2.14E-04,2.44E-04
0.013204 ,1.53E-04,6.10E-05
0.013208 ,-3.05E-05,6.10E-05
0.013212 ,-1.53E-04,9.16E-05
0.013216 ,0.00E+00,3.05E-05
0.013220 ,9.16E-05,0.00E+00
0.013224 ,-6.10E-05,3.05E-05
0.013228 ,6.10E-05,-9.16E-05
0.013232 ,-1.22E-04,-3.05E-05
0.013236 ,-1.53E-04,-6.10E-05
0.013240 ,-1.22E-04,-9.16E-05
0.013244 ,-5.49E-04,-3.05E-05
0.013248 ,-6.47E-03,3.91E-03
0.013252 ,-4.33E-03,2.26E-02
